date,time,frame,frequency,amplitude,activity
30/08/2019,14:00,41720,0,0,7.131734255
30/08/2019,14:00,41730,0,0,8.348579922
30/08/2019,14:00,41740,0,0,8.869285639
30/08/2019,14:00,41750,0,0,8.500569026
30/08/2019,14:00,41760,0,0,7.137082481
30/08/2019,14:00,41770,0,0,7.444170123
30/08/2019,14:00,41780,0,0,8.167859653
30/08/2019,14:00,41790,0,0,7.886580307
30/08/2019,14:00,41800,0,0,7.209283524
30/08/2019,14:00,41810,0,0,7.014881748
30/08/2019,14:00,41820,0,0,7.115005504
30/08/2019,14:00,41830,0,0,7.720536564
30/08/2019,14:00,41840,0,0,7.801817153
30/08/2019,14:00,41850,0,0,6.870230907
30/08/2019,14:00,41860,0,0,7.225763521
30/08/2019,14:00,41870,0,0,7.988383157
30/08/2019,14:00,41880,0,0,7.868296839
30/08/2019,14:00,41890,0,0,9.511072692
30/08/2019,14:00,41900,0,0,9.063998358
30/08/2019,14:00,41910,0,0,8.28141616
30/08/2019,14:00,41920,0,0,8.558528865
30/08/2019,14:00,41930,0,0,8.014875529
30/08/2019,14:00,41940,0,0,7.205365638
30/08/2019,14:00,41950,0,0,7.676942308
30/08/2019,14:00,41960,0,0,7.76929248
30/08/2019,14:00,41970,0,0,8.646152698
30/08/2019,14:00,41980,0,0,8.298580233
30/08/2019,14:00,41990,0,0,8.022524736
30/08/2019,14:00,42000,0,0,7.917052755
30/08/2019,14:00,42010,0,0,7.11892339
30/08/2019,14:00,42020,0,0,7.422590656
30/08/2019,14:00,42030,0,0,7.981418026
30/08/2019,14:00,42040,0,0,8.891300427
30/08/2019,14:00,42050,0,0,7.501570264
30/08/2019,14:00,42060,0,0,7.508659772
30/08/2019,14:00,42070,0,0,7.563696743
30/08/2019,14:00,42080,0,0,6.855865324
30/08/2019,14:00,42090,0,0,7.607042245
30/08/2019,14:00,42100,0,0,7.186584661
30/08/2019,14:00,42110,0,0,7.32339973
30/08/2019,14:00,42120,0,0,7.186646849
30/08/2019,14:00,42130,0,0,7.956791313
30/08/2019,14:00,42140,0,0,7.71556147
30/08/2019,14:00,42150,0,0,7.923271621
30/08/2019,14:00,42160,0,0,6.998837072
30/08/2019,14:00,42170,0,0,7.255614082
30/08/2019,14:00,42180,0,0,7.536955616
30/08/2019,14:00,42190,0,0,7.231484879
30/08/2019,14:00,42200,0,0,8.73383872
30/08/2019,14:00,42210,0,0,8.464810542
30/08/2019,14:00,42220,0,0,8.361950485
30/08/2019,14:00,42230,0,0,8.166304936
30/08/2019,14:00,42240,0,0,7.575015081
30/08/2019,14:00,42250,0,0,7.209905411
30/08/2019,14:00,42260,0,0,7.055615326
30/08/2019,14:00,42270,0,0,6.630991101
30/08/2019,14:00,42280,0,0,6.321789044
30/08/2019,14:00,42290,0,0,6.916685842
30/08/2019,14:00,42300,0,0,6.954247797
30/08/2019,14:00,42310,0,0,6.654000908
30/08/2019,14:00,42320,0,0,6.774149414
30/08/2019,14:00,42330,0,0,6.382049863
30/08/2019,14:00,42340,0,0,6.789696581
30/08/2019,14:00,42350,0,0,7.070851549
30/08/2019,14:00,42360,0,0,7.200390545
30/08/2019,14:00,42370,0,0,7.162579835
30/08/2019,14:00,42380,0,0,6.440569399
30/08/2019,14:00,42390,0,0,6.437024645
30/08/2019,14:00,42400,0,0,6.3308064
30/08/2019,14:00,42410,0,0,6.985964018
30/08/2019,14:00,42420,0,0,7.160527609
30/08/2019,14:00,42430,0,0,6.893489468
30/08/2019,14:00,42440,0,0,6.905927202
30/08/2019,14:00,42450,0,0,6.554374662
30/08/2019,14:00,42460,0,0,6.679622639
30/08/2019,14:00,42470,0,0,6.071790598
30/08/2019,14:00,42480,0,0,7.068053059
30/08/2019,14:00,42490,0,0,7.602253717
30/08/2019,14:00,42500,0,0,7.254556875
30/08/2019,14:00,42510,0,0,6.111093836
30/08/2019,14:00,42520,0,0,6.588516241
30/08/2019,14:00,42530,0,0,6.67352815
30/08/2019,14:00,42540,0,0,6.42701227
30/08/2019,14:00,42550,0,0,6.120670891
30/08/2019,14:00,42560,0,0,6.850517099
30/08/2019,14:00,42570,0,0,6.166255185
30/08/2019,14:00,42580,0,0,6.632297063
30/08/2019,14:00,42590,0,0,6.171541222
30/08/2019,14:00,42600,0,0,6.662645133
30/08/2019,14:00,42610,0,0,8.033905262
30/08/2019,14:00,42620,0,0,5.687215876
30/08/2019,14:00,42630,0,0,6.374276279
30/08/2019,14:00,42640,0,0,6.614386726
30/08/2019,14:00,42650,0,0,6.165882053
30/08/2019,14:00,42660,0,0,6.060534449
30/08/2019,14:00,42670,0,0,6.511091349
30/08/2019,14:00,42680,0,0,6.80984571
30/08/2019,14:00,42690,0,0,6.772159377
30/08/2019,14:00,42700,0,0,7.374207872
30/08/2019,14:00,42710,0,0,6.393679144
30/08/2019,14:00,42720,0,0,5.88870716
30/08/2019,14:00,42730,0,0,6.575083488
30/08/2019,14:00,42740,0,0,6.716127387
30/08/2019,14:00,42750,0,0,6.186901823
30/08/2019,14:00,42760,0,0,6.578317299
30/08/2019,14:00,42770,0,0,6.823651594
30/08/2019,14:00,42780,0,0,6.874957245
30/08/2019,14:00,42790,0,0,7.515313959
30/08/2019,14:00,42800,0,0,9.000814672
30/08/2019,14:00,42810,0,0,7.516806488
30/08/2019,14:00,42820,0,0,7.588261267
30/08/2019,14:00,42830,0,0,6.550021455
30/08/2019,14:00,42840,0,0,7.488448455
30/08/2019,14:00,42850,0,0,6.559722887
30/08/2019,14:00,42860,0,0,7.35747912
30/08/2019,14:00,42870,0,0,7.522652222
30/08/2019,14:00,42880,0,0,7.478062947
30/08/2019,14:00,42890,0,0,7.37010342
30/08/2019,14:00,42900,0,0,7.575388213
30/08/2019,14:00,42910,0,0,7.477130117
30/08/2019,14:00,42920,0,0,8.137387205
30/08/2019,14:00,42930,0,0,7.46717993
30/08/2019,14:00,42940,0,0,6.545295116
30/08/2019,14:00,42950,0,0,7.323088787
30/08/2019,14:00,42960,0,0,7.321471881
30/08/2019,14:00,42970,0,0,8.062138917
30/08/2019,14:00,42980,0,0,7.213761108
30/08/2019,14:00,42990,0,0,7.161895759
30/08/2019,14:00,43000,0,0,7.802812172
30/08/2019,14:00,43010,0,0,8.104986909
30/08/2019,14:00,43020,0,0,7.332168332
30/08/2019,14:00,43030,0,0,6.9158152
30/08/2019,14:00,43040,0,0,7.234034614
30/08/2019,14:00,43050,0,0,7.250701177
30/08/2019,14:00,43060,0,0,7.707103812
30/08/2019,14:00,43070,0,0,6.780181715
30/08/2019,14:00,43080,0,0,6.69498324
30/08/2019,14:00,43090,0,0,7.13994316
30/08/2019,14:00,43100,0,0,8.294413592
30/08/2019,14:00,43110,0,0,8.380918029
30/08/2019,14:00,43120,0,0,8.200757458
30/08/2019,14:00,43130,0,0,9.182094639
30/08/2019,14:00,43140,0,0,7.065752079
30/08/2019,14:00,43150,0,0,8.178929236
30/08/2019,14:00,43160,0,0,7.685462155
30/08/2019,14:00,43170,0,0,7.603995
30/08/2019,14:00,43180,0,0,7.396098283
30/08/2019,14:00,43190,0,0,7.768981536
30/08/2019,14:00,43200,0,0,7.254867818
30/08/2019,14:00,43210,0,0,7.295166075
30/08/2019,14:00,43220,0,0,7.337640935
30/08/2019,14:00,43230,0,0,8.406415383
30/08/2019,14:00,43240,0,0,7.172965342
30/08/2019,14:00,43250,0,0,7.656171292
30/08/2019,14:00,43260,0,0,6.664013283
30/08/2019,14:00,43270,0,0,7.066125211
30/08/2019,14:00,43280,0,0,7.721780337
30/08/2019,14:00,43290,0,0,7.51201796
30/08/2019,14:00,43300,0,0,7.437764691
30/08/2019,14:00,43310,0,0,8.320843776
30/08/2019,14:00,43320,0,0,7.239009708
30/08/2019,14:00,43330,0,0,7.483100229
30/08/2019,14:00,43340,0,0,7.054433741
30/08/2019,14:00,43350,0,0,6.956859721
30/08/2019,14:00,43360,0,0,7.137517802
30/08/2019,14:00,43370,0,0,7.157977873
30/08/2019,14:00,43380,0,0,6.565817377
30/08/2019,14:00,43390,0,0,7.192492584
30/08/2019,14:00,43400,0,0,7.214693938
30/08/2019,14:00,43410,0,0,7.590126927
30/08/2019,14:00,43420,0,0,7.233163973
30/08/2019,14:00,43430,0,0,7.091249433
30/08/2019,14:00,43440,0,0,6.505991878
30/08/2019,14:00,43450,0,0,6.472845318
30/08/2019,14:00,43460,0,0,7.090192225
30/08/2019,14:00,43470,0,0,6.783602092
30/08/2019,14:00,43480,0,0,7.138201877
30/08/2019,14:00,43490,0,0,6.768490246
30/08/2019,14:00,43500,0,0,6.57035715
30/08/2019,14:00,43510,0,0,7.466620232
30/08/2019,14:00,43520,0,0,7.377877003
30/08/2019,14:00,43530,0,0,7.480674871
30/08/2019,14:00,43540,0,0,7.027381671
30/08/2019,14:00,43550,0,0,6.405805934
30/08/2019,14:00,43560,0,0,7.551569953
30/08/2019,14:00,43570,0,0,7.923395999
30/08/2019,14:00,43580,0,0,8.25063277
30/08/2019,14:00,43590,0,0,6.857046909
30/08/2019,14:00,43600,0,0,7.830175185
30/08/2019,14:00,43610,0,0,8.190745082
30/08/2019,14:00,43620,0,0,7.048588006
30/08/2019,14:00,43630,0,0,6.744423231
30/08/2019,14:00,43640,0,0,7.531358636
30/08/2019,14:00,43650,0,0,7.723210677
30/08/2019,14:00,43660,0,0,8.074079141
30/08/2019,14:00,43670,0,0,7.897587702
30/08/2019,14:00,43680,0,0,7.896406117
30/08/2019,14:00,43690,0,0,8.019850623
30/08/2019,14:00,43700,0,0,8.657657602
30/08/2019,14:00,43710,0,0,7.740623504
30/08/2019,14:00,43720,0,0,7.116249277
30/08/2019,14:00,43730,0,0,7.417304619
30/08/2019,14:00,43740,0,0,7.300887432
30/08/2019,14:00,43750,0,0,7.222467522
30/08/2019,14:00,43760,0,0,7.429493598
30/08/2019,14:00,43770,0,0,8.139563809
30/08/2019,14:00,43780,0,0,8.270346577
30/08/2019,14:00,43790,0,0,7.645910162
30/08/2019,14:00,43800,0,0,7.12122437
30/08/2019,14:00,43810,0,0,8.382410557
30/08/2019,14:00,43820,0,0,7.861020765
30/08/2019,14:00,43830,0,0,7.532726787
30/08/2019,14:00,43840,0,0,7.066809286
30/08/2019,14:00,43850,0,0,7.316248033
30/08/2019,14:00,43860,0,0,6.807109409
30/08/2019,14:00,43870,0,0,6.559101001
30/08/2019,14:00,43880,0,0,6.713515463
30/08/2019,14:00,43890,0,0,6.67446098
30/08/2019,14:00,43900,0,0,7.384717757
30/08/2019,14:00,43910,0,0,7.848147711
30/08/2019,14:00,43920,0,0,8.255856618
30/08/2019,14:00,43930,0,0,8.294102649
30/08/2019,14:00,43940,0,0,8.213692701
30/08/2019,14:00,43950,0,0,8.794037351
30/08/2019,14:00,43960,0,0,8.75995796
30/08/2019,14:00,43970,0,0,8.814248668
30/08/2019,14:00,43980,0,0,6.766935529
30/08/2019,14:00,43990,0,0,7.752377162
30/08/2019,14:00,44000,0,0,7.447652689
30/08/2019,14:00,44010,0,0,6.67303064
30/08/2019,14:00,44020,0,0,7.277131361
30/08/2019,14:00,44030,0,0,6.659784454
30/08/2019,14:00,44040,0,0,7.224270993
30/08/2019,14:00,44050,0,0,7.697153625
30/08/2019,14:00,44060,0,0,7.792115721
30/08/2019,14:00,44070,0,0,7.574890703
30/08/2019,14:00,44080,0,0,7.115378636
30/08/2019,14:00,44090,0,0,7.040876611
30/08/2019,14:00,44100,0,0,6.441688795
30/08/2019,14:00,44110,0,0,7.127940747
30/08/2019,14:00,44120,0,0,6.87427317
30/08/2019,14:00,44130,0,0,8.098021778
30/08/2019,14:00,44140,0,0,7.388822209
30/08/2019,14:00,44150,0,0,7.479120155
30/08/2019,14:00,44160,0,0,6.141939416
30/08/2019,14:00,44170,0,0,8.123954453
30/08/2019,14:00,44180,0,0,8.270346577
30/08/2019,14:00,44190,0,0,7.926691998
30/08/2019,14:00,44200,0,0,6.904185919
30/08/2019,14:00,44210,0,0,7.476632608
30/08/2019,14:00,44220,0,0,8.395034857
30/08/2019,14:00,44230,0,0,7.829180167
30/08/2019,14:00,44240,0,0,7.35841195
30/08/2019,14:00,44250,0,0,6.431116722
30/08/2019,14:00,44260,0,0,7.05399842
30/08/2019,14:00,44270,0,0,8.158780107
30/08/2019,14:00,44280,0,0,7.191062245
30/08/2019,14:00,44290,0,0,6.919235577
30/08/2019,14:00,44300,0,0,7.176634474
30/08/2019,14:00,44310,0,0,7.477627627
30/08/2019,14:00,44320,0,0,8.016554623
30/08/2019,14:00,44330,0,0,7.61425613
30/08/2019,14:00,44340,0,0,7.480674871
30/08/2019,14:00,44350,0,0,8.153431882
30/08/2019,14:00,44360,0,0,7.741867277
30/08/2019,14:00,44370,0,0,7.414506129
30/08/2019,14:00,44380,0,0,7.889316609
30/08/2019,14:00,44390,0,0,8.026131678
30/08/2019,14:00,44400,0,0,7.014570805
30/08/2019,14:00,44410,0,0,7.018488691
30/08/2019,14:00,44420,0,0,7.575823533
30/08/2019,14:00,44430,0,0,7.896343928
30/08/2019,14:00,44440,0,0,7.408660394
30/08/2019,14:00,44450,0,0,7.005615637
30/08/2019,14:00,44460,0,0,6.56146417
30/08/2019,14:00,44470,0,0,7.070540606
30/08/2019,14:00,44480,0,0,7.628870467
30/08/2019,14:00,44490,0,0,7.792302287
30/08/2019,14:00,44500,0,0,7.385464021
30/08/2019,14:00,44510,0,0,6.898588939
30/08/2019,14:00,44520,0,0,6.441315663
30/08/2019,14:00,44530,0,0,6.51755897
30/08/2019,14:00,44540,0,0,6.789572204
30/08/2019,14:00,44550,0,0,6.757918172
30/08/2019,14:00,44560,0,0,6.253754641
30/08/2019,14:00,44570,0,0,6.147722962
30/08/2019,14:00,44580,0,0,7.075266945
30/08/2019,14:00,44590,0,0,7.240004726
30/08/2019,14:00,44600,0,0,6.198531104
30/08/2019,14:00,44610,0,0,6.465880187
30/08/2019,14:00,44620,0,0,7.192616961
30/08/2019,14:00,44630,0,0,8.349326186
30/08/2019,14:00,44640,0,0,7.001448996
30/08/2019,14:00,44650,0,0,8.129116112
30/08/2019,14:00,44660,0,0,7.758409463
30/08/2019,14:00,44670,0,0,7.313698298
30/08/2019,14:00,44680,0,0,7.477689815
30/08/2019,14:00,44690,0,0,7.028314501
30/08/2019,14:00,44700,0,0,7.33552652
30/08/2019,14:00,44710,0,0,7.016996163
30/08/2019,14:00,44720,0,0,8.0951611
30/08/2019,14:00,44730,0,0,8.484648727
30/08/2019,14:00,44740,0,0,8.528927059
30/08/2019,14:00,44750,0,0,8.451626545
30/08/2019,14:00,44760,0,0,8.018855604
30/08/2019,14:00,44770,0,0,8.590866972
30/08/2019,14:00,44780,0,0,8.141180714
30/08/2019,14:00,44790,0,0,7.491806643
30/08/2019,14:00,44800,0,0,8.370905654
30/08/2019,14:00,44810,0,0,7.789752551
30/08/2019,14:00,44820,0,0,7.602253717
30/08/2019,14:00,44830,0,0,7.560151989
30/08/2019,14:00,44840,0,0,8.098083967
30/08/2019,14:00,44850,0,0,8.234836848
30/08/2019,14:00,44860,0,0,8.996026144
30/08/2019,14:00,44870,0,0,8.097337703
30/08/2019,14:00,44880,0,0,7.722277847
30/08/2019,14:00,44890,0,0,7.325327579
30/08/2019,14:00,44900,0,0,7.570413119
30/08/2019,14:00,44910,0,0,7.779740176
30/08/2019,14:00,44920,0,0,7.529803919
30/08/2019,14:00,44930,0,0,8.332286491
30/08/2019,14:00,44940,0,0,7.031734877
30/08/2019,14:00,44950,0,0,7.491309134
30/08/2019,14:00,44960,0,0,7.331422068
30/08/2019,14:00,44970,0,0,8.236204999
30/08/2019,15:00,1010,0,0,8.564623354
30/08/2019,15:00,1020,0,0,9.381471508
30/08/2019,15:00,1030,0,0,9.726307672
30/08/2019,15:00,1040,0,0,10.12145447
30/08/2019,15:00,1050,0,0,9.82214041
30/08/2019,15:00,1060,0,0,8.988812259
30/08/2019,15:00,1070,0,0,9.678298021
30/08/2019,15:00,1080,0,0,9.223698858
30/08/2019,15:00,1090,0,0,9.038314438
30/08/2019,15:00,1100,0,0,8.880541788
30/08/2019,15:00,1110,0,0,8.40094278
30/08/2019,15:00,1120,0,0,8.512198307
30/08/2019,15:00,1130,0,0,8.977680487
30/08/2019,15:00,1140,0,0,8.987008787
30/08/2019,15:00,1150,0,0,9.479294283
30/08/2019,15:00,1160,0,0,8.466489636
30/08/2019,15:00,1170,0,0,7.285464643
30/08/2019,15:00,1180,0,0,7.429804541
30/08/2019,15:00,1190,0,0,7.600636812
30/08/2019,15:00,1200,0,0,9.16381117
30/08/2019,15:00,1210,0,0,8.733714343
30/08/2019,15:00,1220,0,0,8.001380588
30/08/2019,15:00,1230,0,0,8.336950641
30/08/2019,15:00,1240,0,0,8.221279718
30/08/2019,15:00,1250,0,0,7.373959117
30/08/2019,15:00,1260,0,0,7.605549717
30/08/2019,15:00,1270,0,0,7.494978265
30/08/2019,15:00,1280,0,0,7.708347585
30/08/2019,15:00,1290,0,0,7.82109564
30/08/2019,15:00,1300,0,0,8.967419357
30/08/2019,15:00,1310,0,0,8.758216678
30/08/2019,15:00,1320,0,0,7.751879652
30/08/2019,15:00,1330,0,0,6.868924944
30/08/2019,15:00,1340,0,0,7.664131442
30/08/2019,15:00,1350,0,0,7.974079763
30/08/2019,15:00,1360,0,0,7.929490488
30/08/2019,15:00,1370,0,0,6.742557571
30/08/2019,15:00,1380,0,0,7.473212231
30/08/2019,15:00,1390,0,0,8.300445893
30/08/2019,15:00,1400,0,0,7.397715188
30/08/2019,15:00,1410,0,0,7.238698764
30/08/2019,15:00,1420,0,0,7.325825088
30/08/2019,15:00,1430,0,0,7.653621557
30/08/2019,15:00,1440,0,0,7.474704759
30/08/2019,15:00,1450,0,0,6.877631358
30/08/2019,15:00,1460,0,0,8.746649586
30/08/2019,15:00,1470,0,0,8.514748043
30/08/2019,15:00,1480,0,0,8.881412429
30/08/2019,15:00,1490,0,0,9.201435314
30/08/2019,15:00,1500,0,0,9.236385346
30/08/2019,15:00,1510,0,0,8.428741115
30/08/2019,15:00,1520,0,0,8.232846811
30/08/2019,15:00,1530,0,0,8.096840194
30/08/2019,15:00,1540,0,0,8.741923247
30/08/2019,15:00,1550,0,0,7.948955541
30/08/2019,15:00,1560,0,0,7.206733789
30/08/2019,15:00,1570,0,0,7.491868832
30/08/2019,15:00,1580,0,0,7.576756363
30/08/2019,15:00,1590,0,0,7.411085752
30/08/2019,15:00,1600,0,0,7.427627938
30/08/2019,15:00,1610,0,0,8.342982942
30/08/2019,15:00,1620,0,0,7.008227561
30/08/2019,15:00,1630,0,0,7.382665531
30/08/2019,15:00,1640,0,0,7.745847352
30/08/2019,15:00,1650,0,0,8.12457634
30/08/2019,15:00,1660,0,0,7.652315595
30/08/2019,15:00,1670,0,0,7.180179228
30/08/2019,15:00,1680,0,0,7.624952581
30/08/2019,15:00,1690,0,0,8.277062954
30/08/2019,15:00,1700,0,0,9.106348841
30/08/2019,15:00,1710,0,0,8.567297467
30/08/2019,15:00,1720,0,0,8.932034005
30/08/2019,15:00,1730,0,0,8.782905579
30/08/2019,15:00,1740,0,0,8.493666084
30/08/2019,15:00,1750,0,0,8.15256124
30/08/2019,15:00,1760,0,0,8.461514543
30/08/2019,15:00,1770,0,0,8.020721264
30/08/2019,15:00,1780,0,0,8.484586539
30/08/2019,15:00,1790,0,0,8.18850629
30/08/2019,15:00,1800,0,0,7.422652844
30/08/2019,15:00,1810,0,0,7.152194327
30/08/2019,15:00,1820,0,0,6.235035852
30/08/2019,15:00,1830,0,0,7.715934602
30/08/2019,15:00,1840,0,0,7.518485582
30/08/2019,15:00,1850,0,0,7.793483871
30/08/2019,15:00,1860,0,0,7.358785082
30/08/2019,15:00,1870,0,0,8.558342299
30/08/2019,15:00,1880,0,0,9.061075491
30/08/2019,15:00,1890,0,0,8.959707962
30/08/2019,15:00,1900,0,0,7.739193164
30/08/2019,15:00,1910,0,0,7.815187716
30/08/2019,15:00,1920,0,0,8.187822215
30/08/2019,15:00,1930,0,0,8.339375999
30/08/2019,15:00,1940,0,0,8.196777383
30/08/2019,15:00,1950,0,0,7.568796214
30/08/2019,15:00,1960,0,0,8.714062723
30/08/2019,15:00,1970,0,0,8.812196442
30/08/2019,15:00,1980,0,0,10.14011107
30/08/2019,15:00,1990,0,0,8.900815293
30/08/2019,15:00,2000,0,0,8.235707489
30/08/2019,15:00,2010,0,0,8.782656824
30/08/2019,15:00,2020,0,0,8.585083426
30/08/2019,15:00,2030,0,0,9.201248748
30/08/2019,15:00,2040,0,0,8.706786649
30/08/2019,15:00,2050,0,0,8.878987071
30/08/2019,15:00,2060,0,0,9.471893832
30/08/2019,15:00,2070,0,0,8.71518212
30/08/2019,15:00,2080,0,0,9.508585146
30/08/2019,15:00,2090,0,0,8.877245788
30/08/2019,15:00,2100,0,0,10.56224775
30/08/2019,15:00,2110,0,0,9.743347367
30/08/2019,15:00,2120,0,0,11.28332535
30/08/2019,15:00,2130,0,0,10.80043035
30/08/2019,15:00,2140,0,0,10.28787134
30/08/2019,15:00,2150,0,0,10.69837874
30/08/2019,15:00,2160,0,0,10.13202654
30/08/2019,15:00,2170,0,0,9.813433996
30/08/2019,15:00,2180,0,0,9.362068644
30/08/2019,15:00,2190,0,0,10.07841991
30/08/2019,15:00,2200,0,0,10.47984776
30/08/2019,15:00,2210,0,0,9.34732993
30/08/2019,15:00,2220,0,0,10.10031032
30/08/2019,15:00,2230,0,0,9.290116355
30/08/2019,15:00,2240,0,0,11.58431851
30/08/2019,15:00,2250,0,0,10.76958477
30/08/2019,15:00,2260,0,0,10.39384083
30/08/2019,15:00,2270,0,0,10.39862936
30/08/2019,15:00,2280,0,0,9.133338723
30/08/2019,15:00,2290,0,0,9.851369084
30/08/2019,15:00,2300,0,0,10.06343244
30/08/2019,15:00,2310,0,0,12.13947674
30/08/2019,15:00,2320,0,0,10.96560345
30/08/2019,15:00,2330,0,0,11.86783664
30/08/2019,15:00,2340,0,0,11.59563684
30/08/2019,15:00,2350,0,0,11.45415762
30/08/2019,15:00,2360,0,0,11.22294016
30/08/2019,15:00,2370,0,0,11.20422137
30/08/2019,15:00,2380,0,0,10.76740816
30/08/2019,15:00,2390,0,0,10.06567123
30/08/2019,15:00,2400,0,0,9.82400607
30/08/2019,15:00,2410,0,0,9.668347834
30/08/2019,15:00,2420,0,0,9.128985516
30/08/2019,15:00,2430,0,0,9.177492677
30/08/2019,15:00,2440,0,0,9.961069894
30/08/2019,15:00,2450,0,0,9.161634567
30/08/2019,15:00,2460,0,0,10.48196218
30/08/2019,15:00,2470,0,0,10.09645462
30/08/2019,15:00,2480,0,0,9.166360906
30/08/2019,15:00,2490,0,0,8.435892812
30/08/2019,15:00,2500,0,0,7.87712763
30/08/2019,15:00,2510,0,0,10.26710033
30/08/2019,15:00,2520,0,0,9.788123208
30/08/2019,15:00,2530,0,0,9.449319345
30/08/2019,15:00,2540,0,0,9.900871263
30/08/2019,15:00,2550,0,0,9.990796077
30/08/2019,15:00,2560,0,0,11.03052842
30/08/2019,15:00,2570,0,0,11.63164408
30/08/2019,15:00,2580,0,0,10.69296833
30/08/2019,15:00,2590,0,0,11.27107418
30/08/2019,15:00,2600,0,0,11.18438318
30/08/2019,15:00,2610,0,0,11.46081181
30/08/2019,15:00,2620,0,0,10.28246093
30/08/2019,15:00,2630,0,0,10.30117972
30/08/2019,15:00,2640,0,0,9.303051598
30/08/2019,15:00,2650,0,0,8.514934609
30/08/2019,15:00,2660,0,0,9.315302766
30/08/2019,15:00,2670,0,0,9.278238319
30/08/2019,15:00,2680,0,0,9.104296615
30/08/2019,15:00,2690,0,0,7.411396695
30/08/2019,15:00,2700,0,0,7.218425259
30/08/2019,15:00,2710,0,0,7.991181647
30/08/2019,15:00,2720,0,0,7.547465501
30/08/2019,15:00,2730,0,0,7.470849062
30/08/2019,15:00,2740,0,0,8.046280807
30/08/2019,15:00,2750,0,0,7.469232157
30/08/2019,15:00,2760,0,0,7.670599063
30/08/2019,15:00,2770,0,0,6.798092052
30/08/2019,15:00,2780,0,0,7.717178376
30/08/2019,15:00,2790,0,0,8.250010883
30/08/2019,15:00,2800,0,0,7.443237293
30/08/2019,15:00,2810,0,0,6.746662023
30/08/2019,15:00,2820,0,0,6.781238923
30/08/2019,15:00,2830,0,0,8.053805636
30/08/2019,15:00,2840,0,0,6.858539437
30/08/2019,15:00,2850,0,0,5.874341577
30/08/2019,15:00,2860,0,0,7.182044888
30/08/2019,15:00,2870,0,0,6.853937476
30/08/2019,15:00,2880,0,0,7.670101554
30/08/2019,15:00,2890,0,0,8.063569256
30/08/2019,15:00,2900,0,0,7.721531583
30/08/2019,15:00,2910,0,0,6.48584275
30/08/2019,15:00,2920,0,0,6.654063097
30/08/2019,15:00,2930,0,0,7.823023489
30/08/2019,15:00,2940,0,0,8.242050734
30/08/2019,15:00,2950,0,0,7.091498187
30/08/2019,15:00,2960,0,0,7.829242355
30/08/2019,15:00,2970,0,0,7.139880971
30/08/2019,15:00,2980,0,0,7.973706631
30/08/2019,15:00,2990,0,0,7.636892805
30/08/2019,15:00,3000,0,0,7.381359569
30/08/2019,15:00,3010,0,0,7.670474686
30/08/2019,15:00,3020,0,0,7.987139383
30/08/2019,15:00,3030,0,0,7.499020528
30/08/2019,15:00,3040,0,0,7.030926425
30/08/2019,15:00,3050,0,0,8.585145615
30/08/2019,15:00,3060,0,0,7.95368188
30/08/2019,15:00,3070,0,0,7.208848204
30/08/2019,15:00,3080,0,0,7.51108513
30/08/2019,15:00,3090,0,0,8.329674567
30/08/2019,15:00,3100,0,0,8.114626153
30/08/2019,15:00,3110,0,0,7.167430551
30/08/2019,15:00,3120,0,0,7.049956157
30/08/2019,15:00,3130,0,0,7.328374824
30/08/2019,15:00,3140,0,0,7.27905921
30/08/2019,15:00,3150,0,0,7.385277455
30/08/2019,15:00,3160,0,0,7.546843614
30/08/2019,15:00,3170,0,0,7.488386266
30/08/2019,15:00,3180,0,0,8.639933831
30/08/2019,15:00,3190,0,0,8.66704809
30/08/2019,15:00,3200,0,0,8.693602652
30/08/2019,15:00,3210,0,0,8.137014073
30/08/2019,15:00,3220,0,0,8.137200639
30/08/2019,15:00,3230,0,0,8.445532055
30/08/2019,15:00,3240,0,0,8.318604984
30/08/2019,15:00,3250,0,0,8.180670518
30/08/2019,15:00,3260,0,0,8.456912581
30/08/2019,15:00,3270,0,0,7.931480526
30/08/2019,15:00,3280,0,0,8.142175733
30/08/2019,15:00,3290,0,0,8.398019913
30/08/2019,15:00,3300,0,0,8.108469475
30/08/2019,15:00,3310,0,0,7.898333966
30/08/2019,15:00,3320,0,0,7.975821046
30/08/2019,15:00,3330,0,0,7.635338089
30/08/2019,15:00,3340,0,0,7.486893738
30/08/2019,15:00,3350,0,0,7.921032829
30/08/2019,15:00,3360,0,0,8.021156585
30/08/2019,15:00,3370,0,0,8.420656588
30/08/2019,15:00,3380,0,0,8.509088874
30/08/2019,15:00,3390,0,0,8.391427914
30/08/2019,15:00,3400,0,0,8.213879267
30/08/2019,15:00,3410,0,0,8.888750692
30/08/2019,15:00,3420,0,0,8.812693951
30/08/2019,15:00,3430,0,0,9.705661034
30/08/2019,15:00,3440,0,0,9.869839118
30/08/2019,15:00,3450,0,0,7.851568087
30/08/2019,15:00,3460,0,0,7.845908918
30/08/2019,15:00,3470,0,0,8.967108414
30/08/2019,15:00,3480,0,0,8.576066069
30/08/2019,15:00,3490,0,0,9.256534474
30/08/2019,15:00,3500,0,0,10.64265769
30/08/2019,15:00,3510,0,0,10.1635562
30/08/2019,15:00,3520,0,0,10.05143003
30/08/2019,15:00,3530,0,0,10.43923856
30/08/2019,15:00,3540,0,0,10.53923794
30/08/2019,15:00,3550,0,0,11.0207648
30/08/2019,15:00,3560,0,0,10.81753223
