date,time,frame,frequency,activity
30/08/2019,12:00:00,27950,0,11.4455
30/08/2019,12:00:00,27960,0,11.2445625
30/08/2019,12:00:00,27970,0,11.4660625
30/08/2019,12:00:00,27980,0,11.150875
30/08/2019,12:00:00,27990,0,11.553
30/08/2019,12:00:00,28000,0,10.83275
30/08/2019,12:00:00,28010,0,10.7169375
30/08/2019,12:00:00,28020,0,11.8565
30/08/2019,12:00:00,28030,0,11.030875
30/08/2019,12:00:00,28040,0,12.1726875
30/08/2019,12:00:00,28050,0,10.910875
30/08/2019,12:00:00,28060,0,10.5501875
30/08/2019,12:00:00,28070,0,12.4343125
30/08/2019,12:00:00,28080,0,10.1003125
30/08/2019,12:00:00,28090,0,12.1108125
30/08/2019,12:00:00,28100,0,12.634
30/08/2019,12:00:00,28110,0,11.220875
30/08/2019,12:00:00,28120,0,11.4738125
30/08/2019,12:00:00,28130,0,12.048625
30/08/2019,12:00:00,28140,0,12.046375
30/08/2019,12:00:00,28150,0,13.6955625
30/08/2019,12:00:00,28160,0,13.640375
30/08/2019,12:00:00,28170,0,13.3883125
30/08/2019,12:00:00,28180,0,11.435125
30/08/2019,12:00:00,28190,600,2.508625
30/08/2019,12:00:00,28200,600,1.4208125
30/08/2019,12:00:00,28210,600,1.402625
30/08/2019,12:00:00,28220,600,1.8985625
30/08/2019,12:00:00,28230,600,1.3389375
30/08/2019,12:00:00,28240,600,1.343875
30/08/2019,12:00:00,28250,600,1.858125
30/08/2019,12:00:00,28260,600,1.6
30/08/2019,12:00:00,28270,600,2.93525
30/08/2019,12:00:00,28280,600,3.5606875
30/08/2019,12:00:00,28290,600,3.0371875
30/08/2019,12:00:00,28300,0,2.8955625
30/08/2019,12:00:00,28310,0,5.127625
30/08/2019,12:00:00,28320,0,6.95625
30/08/2019,12:00:00,28330,0,9.1544375
30/08/2019,12:00:00,28340,0,10.567375
30/08/2019,12:00:00,28350,0,10.1556875
30/08/2019,12:00:00,28360,0,10.59175
30/08/2019,12:00:00,28370,0,10.479125
30/08/2019,12:00:00,28380,0,9.7748125
30/08/2019,12:00:00,28390,0,10.31775
30/08/2019,12:00:00,28400,0,10.6685625
30/08/2019,12:00:00,28410,0,10.9995625
30/08/2019,12:00:00,28420,0,10.274125
30/08/2019,12:00:00,28430,0,10.2363125
30/08/2019,12:00:00,28440,0,9.9513125
30/08/2019,12:00:00,28450,0,9.0444375
30/08/2019,12:00:00,28460,0,9.0059375
30/08/2019,12:00:00,28470,0,10.1700625
30/08/2019,12:00:00,28480,0,11.316125
30/08/2019,12:00:00,28490,0,10.6371875
30/08/2019,12:00:00,28500,0,10.288875
30/08/2019,12:00:00,28510,0,10.7329375
30/08/2019,12:00:00,28520,0,11.8649375
30/08/2019,12:00:00,28530,0,11.7415
30/08/2019,12:00:00,28540,0,13.3009375
30/08/2019,12:00:00,28550,0,13.9743125
30/08/2019,12:00:00,28560,0,12.031625
30/08/2019,12:00:00,28570,0,9.0420625
30/08/2019,12:00:00,28580,300,3.738125
30/08/2019,12:00:00,28590,300,3.4731875
30/08/2019,12:00:00,28600,300,3.8795625
30/08/2019,12:00:00,28610,300,4.8104375
30/08/2019,12:00:00,28620,300,4.5370625
30/08/2019,12:00:00,28630,300,5.468125
30/08/2019,12:00:00,28640,300,5.215
30/08/2019,12:00:00,28650,300,4.0521875
30/08/2019,12:00:00,28660,300,4.8926875
30/08/2019,12:00:00,28670,300,4.3394375
30/08/2019,12:00:00,28680,300,4.57275
30/08/2019,12:00:00,28690,0,4.8549375
30/08/2019,12:00:00,28700,0,6.324
30/08/2019,12:00:00,28710,0,7.4881875
30/08/2019,12:00:00,28720,0,9.40425
30/08/2019,12:00:00,28730,0,9.0764375
30/08/2019,12:00:00,28740,0,9.41925
30/08/2019,12:00:00,28750,0,10.3291875
30/08/2019,12:00:00,28760,0,10.498125
30/08/2019,12:00:00,28770,0,10.012
30/08/2019,12:00:00,28780,0,10.065125
30/08/2019,12:00:00,28790,0,10.6511875
30/08/2019,12:00:00,28800,0,10.641875
30/08/2019,12:00:00,28810,0,11.534
30/08/2019,12:00:00,28820,0,13.0875625
30/08/2019,12:00:00,28830,0,13.081625
30/08/2019,12:00:00,28840,0,15.714875
30/08/2019,12:00:00,28850,0,13.052625
30/08/2019,12:00:00,28860,0,14.10975
30/08/2019,12:00:00,28870,0,14.1369375
30/08/2019,12:00:00,28880,0,14.3840625
30/08/2019,12:00:00,28890,0,10.9329375
30/08/2019,12:00:00,28900,0,11.3615625
30/08/2019,12:00:00,28910,0,10.8728125
30/08/2019,12:00:00,28920,0,10.0821875
30/08/2019,12:00:00,28930,0,8.9701875
30/08/2019,12:00:00,28940,0,9.9208125
30/08/2019,12:00:00,28950,0,10.3159375
30/08/2019,12:00:00,28960,1000,4.8719375
30/08/2019,12:00:00,28970,1000,1.3840625
30/08/2019,12:00:00,28980,1000,1.766375
30/08/2019,12:00:00,28990,1000,1.7858125
30/08/2019,12:00:00,29000,1000,2.02025
30/08/2019,12:00:00,29010,1000,2.257625
30/08/2019,12:00:00,29020,1000,2.961625
30/08/2019,12:00:00,29030,1000,2.381875
30/08/2019,12:00:00,29040,1000,1.9181875
30/08/2019,12:00:00,29050,1000,3.33525
30/08/2019,12:00:00,29060,1000,3.402375
30/08/2019,12:00:00,29070,0,3.405125
30/08/2019,12:00:00,29080,0,2.6643125
30/08/2019,12:00:00,29090,0,5.85325
30/08/2019,12:00:00,29100,0,5.79725
30/08/2019,12:00:00,29110,0,7.360375
30/08/2019,12:00:00,29120,0,7.4236875
30/08/2019,12:00:00,29130,0,8.1135
30/08/2019,12:00:00,29140,0,7.889625
30/08/2019,12:00:00,29150,0,7.9610625
30/08/2019,12:00:00,29160,0,9.23825
30/08/2019,12:00:00,29170,0,8.06275
30/08/2019,12:00:00,29180,0,7.5516875
30/08/2019,12:00:00,29190,0,8.3534375
30/08/2019,12:00:00,29200,0,8.4759375
30/08/2019,12:00:00,29210,0,9.2335
30/08/2019,12:00:00,29220,0,9.1758125
30/08/2019,12:00:00,29230,0,10.9004375
30/08/2019,12:00:00,29240,0,11.2555
30/08/2019,12:00:00,29250,0,10.8900625
30/08/2019,12:00:00,29260,0,12.314875
30/08/2019,12:00:00,29270,0,11.8741875
30/08/2019,12:00:00,29280,0,11.011375
30/08/2019,12:00:00,29290,0,9.7046875
30/08/2019,12:00:00,29300,0,10.6628125
30/08/2019,12:00:00,29310,0,10.2623125
30/08/2019,12:00:00,29320,0,11.2320625
30/08/2019,12:00:00,29330,0,10.3315625
30/08/2019,12:00:00,29340,0,10.4031875
30/08/2019,12:00:00,29350,450,2.8521875
30/08/2019,12:00:00,29360,450,1.114
30/08/2019,12:00:00,29370,450,1.488375
30/08/2019,12:00:00,29380,450,1.2373125
30/08/2019,12:00:00,29390,450,1.388125
30/08/2019,12:00:00,29400,450,1.04775
30/08/2019,12:00:00,29410,450,1.1691875
30/08/2019,12:00:00,29420,450,1.1868125
30/08/2019,12:00:00,29430,450,1.447625
30/08/2019,12:00:00,29440,450,1.5065625
30/08/2019,12:00:00,29450,450,2.581125
30/08/2019,12:00:00,29460,0,2.2900625
30/08/2019,12:00:00,29470,0,2.5703125
30/08/2019,12:00:00,29480,0,5.811375
30/08/2019,12:00:00,29490,0,6.3468125
30/08/2019,12:00:00,29500,0,5.828875
30/08/2019,12:00:00,29510,0,6.1623125
30/08/2019,12:00:00,29520,0,6.78625
30/08/2019,12:00:00,29530,0,7.6315
30/08/2019,12:00:00,29540,0,8.7988125
30/08/2019,12:00:00,29550,0,8.4426875
30/08/2019,12:00:00,29560,0,9.047875
30/08/2019,12:00:00,29570,0,9.169
30/08/2019,12:00:00,29580,0,8.8918125
30/08/2019,12:00:00,29590,0,9.7841875
30/08/2019,12:00:00,29600,0,9.440375
30/08/2019,12:00:00,29610,0,8.588875
30/08/2019,12:00:00,29620,0,8.9614375
30/08/2019,12:00:00,29630,0,9.8356875
30/08/2019,12:00:00,29640,0,9.74975
30/08/2019,12:00:00,29650,0,9.435125
30/08/2019,12:00:00,29660,0,10.0805625
30/08/2019,12:00:00,29670,0,10.3071875
30/08/2019,12:00:00,29680,0,10.5026875
30/08/2019,12:00:00,29690,0,9.8408125
30/08/2019,12:00:00,29700,0,9.6220625
30/08/2019,12:00:00,29710,0,9.5375
30/08/2019,12:00:00,29720,0,9.562875
30/08/2019,12:00:00,29730,0,8.87775
30/08/2019,12:00:00,29740,700,1.0254375
30/08/2019,12:00:00,29750,700,1.0755
30/08/2019,12:00:00,29760,700,0.6139375
30/08/2019,12:00:00,29770,700,1.0585
30/08/2019,12:00:00,29780,700,1.4069375
30/08/2019,12:00:00,29790,700,1.204625
30/08/2019,12:00:00,29800,700,1.4338125
30/08/2019,12:00:00,29810,700,2.01875
30/08/2019,12:00:00,29820,700,1.4318125
30/08/2019,12:00:00,29830,700,1.0521875
30/08/2019,12:00:00,29840,700,1.6786875
30/08/2019,12:00:00,29850,0,2.0641875
30/08/2019,12:00:00,29860,0,3.536125
30/08/2019,12:00:00,29870,0,5.03575
30/08/2019,12:00:00,29880,0,6.4201875
30/08/2019,12:00:00,29890,0,6.85525
30/08/2019,12:00:00,29900,0,8.175
30/08/2019,12:00:00,29910,0,7.66275
30/08/2019,12:00:00,29920,0,7.8916875
30/08/2019,12:00:00,29930,0,8.4165
30/08/2019,12:00:00,29940,0,9.1008125
30/08/2019,12:00:00,29950,0,9.741
30/08/2019,12:00:00,29960,0,10.0335
30/08/2019,12:00:00,29970,0,11.2058125
30/08/2019,12:00:00,29980,0,11.23875
30/08/2019,12:00:00,29990,0,11.283125
30/08/2019,12:00:00,30000,0,11.515875
30/08/2019,12:00:00,30010,0,10.5779375
30/08/2019,12:00:00,30020,0,10.517625
30/08/2019,12:00:00,30030,0,10.614625
30/08/2019,12:00:00,30040,0,10.770375
30/08/2019,12:00:00,30050,0,11.5321875
30/08/2019,12:00:00,30060,0,11.215125
30/08/2019,12:00:00,30070,0,11.224625
30/08/2019,12:00:00,30080,0,10.286
30/08/2019,12:00:00,30090,0,11.4855625
30/08/2019,12:00:00,30100,0,10.193125
30/08/2019,12:00:00,30110,0,11.3649375
30/08/2019,12:00:00,30120,0,6.1673125
30/08/2019,12:00:00,30130,440,1.2908125
30/08/2019,12:00:00,30140,440,1.0221875
30/08/2019,12:00:00,30150,440,1.481375
30/08/2019,12:00:00,30160,440,1.7104375
30/08/2019,12:00:00,30170,440,1.232625
30/08/2019,12:00:00,30180,440,1.320875
30/08/2019,12:00:00,30190,440,1.5061875
30/08/2019,12:00:00,30200,440,2.4134375
30/08/2019,12:00:00,30210,440,2.0050625
30/08/2019,12:00:00,30220,440,1.949625
30/08/2019,12:00:00,30230,0,2.775375
30/08/2019,12:00:00,30240,0,2.227375
30/08/2019,12:00:00,30250,0,5.639875
30/08/2019,12:00:00,30260,0,6.31875
30/08/2019,12:00:00,30270,0,8.4310625
30/08/2019,12:00:00,30280,0,9.1963125
30/08/2019,12:00:00,30290,0,10.3181875
30/08/2019,12:00:00,30300,0,9.608625
30/08/2019,12:00:00,30310,0,10.3094375
30/08/2019,12:00:00,30320,0,11.9095
30/08/2019,12:00:00,30330,0,11.172875
30/08/2019,12:00:00,30340,0,12.3886875
30/08/2019,12:00:00,30350,0,12.4361875
30/08/2019,12:00:00,30360,0,10.0920625
30/08/2019,12:00:00,30370,0,11.252125
30/08/2019,12:00:00,30380,0,10.8706875
30/08/2019,12:00:00,30390,0,10.3490625
30/08/2019,12:00:00,30400,0,10.2498125
30/08/2019,12:00:00,30410,0,11.41125
30/08/2019,12:00:00,30420,0,11.0058125
30/08/2019,12:00:00,30430,0,11.587875
30/08/2019,12:00:00,30440,0,12.4531875
30/08/2019,12:00:00,30450,0,11.29725
30/08/2019,12:00:00,30460,0,11.723875
30/08/2019,12:00:00,30470,0,11.9098125
30/08/2019,12:00:00,30480,0,12.060875
30/08/2019,12:00:00,30490,0,13.0213125
30/08/2019,12:00:00,30500,0,11.86675
30/08/2019,12:00:00,30510,250,8.419375
30/08/2019,12:00:00,30520,250,5.2796875
30/08/2019,12:00:00,30530,250,5.7821875
30/08/2019,12:00:00,30540,250,5.9963125
30/08/2019,12:00:00,30550,250,6.345875
30/08/2019,12:00:00,30560,250,6.88175
30/08/2019,12:00:00,30570,250,5.541625
30/08/2019,12:00:00,30580,250,6.3084375
30/08/2019,12:00:00,30590,250,4.877875
30/08/2019,12:00:00,30600,250,5.03575
30/08/2019,12:00:00,30610,250,6.0358125
30/08/2019,12:00:00,30620,0,5.5638125
30/08/2019,12:00:00,30630,0,6.3625625
30/08/2019,12:00:00,30640,0,7.3869375
30/08/2019,12:00:00,30650,0,8.87
30/08/2019,12:00:00,30660,0,10.3199375
30/08/2019,12:00:00,30670,0,9.9255
30/08/2019,12:00:00,30680,0,9.8145625
30/08/2019,12:00:00,30690,0,8.83075
30/08/2019,12:00:00,30700,0,9.414875
30/08/2019,12:00:00,30710,0,10.090875
30/08/2019,12:00:00,30720,0,10.1173125
30/08/2019,12:00:00,30730,0,11.117125
30/08/2019,12:00:00,30740,0,10.8959375
30/08/2019,12:00:00,30750,0,10.7988125
30/08/2019,12:00:00,30760,0,11.04525
30/08/2019,12:00:00,30770,0,11.17525
30/08/2019,12:00:00,30780,0,9.8886875
30/08/2019,12:00:00,30790,0,10.054375
30/08/2019,12:00:00,30800,0,8.7228125
30/08/2019,12:00:00,30810,0,8.9648125
30/08/2019,12:00:00,30820,0,8.7394375
30/08/2019,12:00:00,30830,0,8.77525
30/08/2019,12:00:00,30840,0,9.2410625
30/08/2019,12:00:00,30850,0,9.7928125
30/08/2019,12:00:00,30860,0,9.123625
30/08/2019,12:00:00,30870,0,9.96
30/08/2019,12:00:00,30880,0,9.90475
30/08/2019,12:00:00,30890,0,9.4833125
30/08/2019,12:00:00,30900,0,10.1254375
30/08/2019,12:00:00,30910,0,10.037625
30/08/2019,12:00:00,30920,0,9.6630625
30/08/2019,12:00:00,30930,0,10.026
30/08/2019,12:00:00,30940,0,10.8425625
30/08/2019,12:00:00,30950,0,9.9015
30/08/2019,12:00:00,30960,0,9.7056875
30/08/2019,12:00:00,30970,0,9.965375
30/08/2019,12:00:00,30980,0,10.950875
30/08/2019,12:00:00,30990,0,10.9
30/08/2019,12:00:00,31000,0,11.8586875
30/08/2019,12:00:00,31010,0,11.240875
30/08/2019,12:00:00,31020,0,9.768375
30/08/2019,12:00:00,31030,2500,1.415
30/08/2019,12:00:00,31040,2500,1.4401875
30/08/2019,12:00:00,31050,2500,1.6313125
30/08/2019,12:00:00,31060,2500,1.64175
30/08/2019,12:00:00,31070,2500,1.21525
30/08/2019,12:00:00,31080,2500,1.2349375
30/08/2019,12:00:00,31090,2500,1.709625
30/08/2019,12:00:00,31100,2500,2.315375
30/08/2019,12:00:00,31110,2500,2.4715
30/08/2019,12:00:00,31120,2500,2.247125
30/08/2019,12:00:00,31130,2500,1.695625
30/08/2019,12:00:00,31140,0,2.9115
30/08/2019,12:00:00,31150,0,5.26175
30/08/2019,12:00:00,31160,0,8.0894375
30/08/2019,12:00:00,31170,0,8.242
30/08/2019,12:00:00,31180,0,8.1361875
30/08/2019,12:00:00,31190,0,8.746875
30/08/2019,12:00:00,31200,0,7.6748125
30/08/2019,12:00:00,31210,0,7.9091875
30/08/2019,12:00:00,31220,0,8.793125
30/08/2019,12:00:00,31230,0,8.168125
30/08/2019,12:00:00,31240,0,9.291875
30/08/2019,12:00:00,31250,0,9.5589375
30/08/2019,12:00:00,31260,0,9.2494375
30/08/2019,12:00:00,31270,0,9.81725
30/08/2019,12:00:00,31280,0,9.9756875
30/08/2019,12:00:00,31290,0,9.36175
30/08/2019,12:00:00,31300,0,9.4133125
30/08/2019,12:00:00,31310,0,9.548375
30/08/2019,12:00:00,31320,0,10.06875
30/08/2019,12:00:00,31330,0,11.257375
30/08/2019,12:00:00,31340,0,11.2304375
30/08/2019,12:00:00,31350,0,10.9841875
30/08/2019,12:00:00,31360,0,9.88475
30/08/2019,12:00:00,31370,0,10.15475
30/08/2019,12:00:00,31380,0,9.3388125
30/08/2019,12:00:00,31390,0,9.4511875
30/08/2019,12:00:00,31400,0,10.030125
30/08/2019,12:00:00,31410,250,8.0753125
30/08/2019,12:00:00,31420,250,3.40775
30/08/2019,12:00:00,31430,250,3.355375
30/08/2019,12:00:00,31440,250,3.0265
30/08/2019,12:00:00,31450,250,3.8169375
30/08/2019,12:00:00,31460,250,4.346375
30/08/2019,12:00:00,31470,250,4.431125
30/08/2019,12:00:00,31480,250,4.9564375
30/08/2019,12:00:00,31490,250,4.944375
30/08/2019,12:00:00,31500,250,5.08275
30/08/2019,12:00:00,31510,250,6.0776875
30/08/2019,12:00:00,31520,250,5.5884375
30/08/2019,12:00:00,31530,0,5.6323125
30/08/2019,12:00:00,31540,0,6.675375
30/08/2019,12:00:00,31550,0,7.7828125
30/08/2019,12:00:00,31560,0,7.35125
30/08/2019,12:00:00,31570,0,7.785375
30/08/2019,12:00:00,31580,0,8.686125
30/08/2019,12:00:00,31590,0,8.9328125
30/08/2019,12:00:00,31600,0,9.6948125
30/08/2019,12:00:00,31610,0,9.520125
30/08/2019,12:00:00,31620,0,9.0464375
30/08/2019,12:00:00,31630,0,10.2796875
30/08/2019,12:00:00,31640,0,10.8494375
30/08/2019,12:00:00,31650,0,9.468375
30/08/2019,12:00:00,31660,0,9.93875
30/08/2019,12:00:00,31670,0,9.54325
30/08/2019,12:00:00,31680,0,9.5205
30/08/2019,12:00:00,31690,0,11.19175
30/08/2019,12:00:00,31700,0,10.6998125
30/08/2019,12:00:00,31710,0,9.619375
30/08/2019,12:00:00,31720,0,11.3430625
30/08/2019,12:00:00,31730,0,11.12125
30/08/2019,12:00:00,31740,0,12.2893125
30/08/2019,12:00:00,31750,0,11.158625
30/08/2019,12:00:00,31760,0,10.3781875
30/08/2019,12:00:00,31770,0,11.1245
30/08/2019,12:00:00,31780,0,11.326375
30/08/2019,12:00:00,31790,0,11.4878125
30/08/2019,12:00:00,31800,50,10.1295
30/08/2019,12:00:00,31810,50,10.848125
30/08/2019,12:00:00,31820,50,10.985875
30/08/2019,12:00:00,31830,50,11.2575625
30/08/2019,12:00:00,31840,50,12.389
30/08/2019,12:00:00,31850,50,12.49225
30/08/2019,12:00:00,31860,50,11.313625
30/08/2019,12:00:00,31870,50,11.4771875
30/08/2019,12:00:00,31880,50,12.7228125
30/08/2019,12:00:00,31890,50,11.98075
30/08/2019,12:00:00,31900,50,12.882125
30/08/2019,12:00:00,31910,0,13.7015
30/08/2019,12:00:00,31920,0,13.52975
30/08/2019,12:00:00,31930,0,12.82175
30/08/2019,12:00:00,31940,0,12.826625
30/08/2019,12:00:00,31950,0,13.7363125
30/08/2019,12:00:00,31960,0,13.046875
30/08/2019,12:00:00,31970,0,14.7084375
30/08/2019,12:00:00,31980,0,13.597375
30/08/2019,12:00:00,31990,0,11.0733125
30/08/2019,12:00:00,32000,0,12.4415625
30/08/2019,12:00:00,32010,0,12.2056875
30/08/2019,12:00:00,32020,0,11.633125
30/08/2019,12:00:00,32030,0,12.680125
30/08/2019,12:00:00,32040,0,12.72775
30/08/2019,12:00:00,32050,0,12.520125
30/08/2019,12:00:00,32060,0,12.549625
30/08/2019,12:00:00,32070,0,11.0739375
30/08/2019,12:00:00,32080,0,12.6205
30/08/2019,12:00:00,32090,0,13.127875
30/08/2019,12:00:00,32100,0,12.552125
30/08/2019,12:00:00,32110,0,12.573625
30/08/2019,12:00:00,32120,0,13.441125
30/08/2019,12:00:00,32130,0,12.49425
30/08/2019,12:00:00,32140,0,12.93525
30/08/2019,12:00:00,32150,0,12.3999375
30/08/2019,12:00:00,32160,0,12.79
30/08/2019,12:00:00,32170,0,13.1006875
30/08/2019,12:00:00,32180,0,12.4086875
30/08/2019,12:00:00,32190,600,2.1150625
30/08/2019,12:00:00,32200,600,1.5354375
30/08/2019,12:00:00,32210,600,0.922375
30/08/2019,12:00:00,32220,600,1.071
30/08/2019,12:00:00,32230,600,1.1766875
30/08/2019,12:00:00,32240,600,0.9978125
30/08/2019,12:00:00,32250,600,1.464625
30/08/2019,12:00:00,32260,600,2.2225
30/08/2019,12:00:00,32270,600,1.6894375
30/08/2019,12:00:00,32280,600,1.54575
30/08/2019,12:00:00,32290,600,1.1528125
30/08/2019,12:00:00,32300,0,1.945
30/08/2019,12:00:00,32310,0,2.9509375
30/08/2019,12:00:00,32320,0,5.243
30/08/2019,12:00:00,32330,0,6.8650625
30/08/2019,12:00:00,32340,0,7.51225
30/08/2019,12:00:00,32350,0,9.806625
30/08/2019,12:00:00,32360,0,10.4685
30/08/2019,12:00:00,32370,0,9.35825
30/08/2019,12:00:00,32380,0,9.5108125
30/08/2019,12:00:00,32390,0,11.290125
30/08/2019,12:00:00,32400,0,10.71
30/08/2019,12:00:00,32410,0,9.882125
30/08/2019,12:00:00,32420,0,10.57975
30/08/2019,12:00:00,32430,0,10.0813125
30/08/2019,12:00:00,32440,0,11.5773125
30/08/2019,12:00:00,32450,0,10.7049375
30/08/2019,12:00:00,32460,0,11.4795625
30/08/2019,12:00:00,32470,0,12.014625
30/08/2019,12:00:00,32480,0,11.4848125
30/08/2019,12:00:00,32490,0,13.4865
30/08/2019,12:00:00,32500,0,12.33
30/08/2019,12:00:00,32510,0,12.4269375
30/08/2019,12:00:00,32520,0,12.4510625
30/08/2019,12:00:00,32530,0,12.588
30/08/2019,12:00:00,32540,0,13.2016875
30/08/2019,12:00:00,32550,0,13.2978125
30/08/2019,12:00:00,32560,0,13.4668125
30/08/2019,12:00:00,32570,0,7.50025
30/08/2019,12:00:00,32580,-1,3.6083125
30/08/2019,12:00:00,32590,-1,3.675875
30/08/2019,12:00:00,32600,-1,4.451375
30/08/2019,12:00:00,32610,-1,4.4851875
30/08/2019,12:00:00,32620,-1,5.22625
30/08/2019,12:00:00,32630,-1,5.248125
30/08/2019,12:00:00,32640,-1,6.5854375
30/08/2019,12:00:00,32650,-1,7.011125
30/08/2019,12:00:00,32660,-1,5.2399375
30/08/2019,12:00:00,32670,-1,5.6904375
30/08/2019,12:00:00,32680,-1,5.97575
30/08/2019,12:00:00,32690,0,5.893125
30/08/2019,12:00:00,32700,0,9.02525
30/08/2019,12:00:00,32710,0,9.343
30/08/2019,12:00:00,32720,0,9.1884375
30/08/2019,12:00:00,32730,0,9.690625
30/08/2019,12:00:00,32740,0,9.5986875
30/08/2019,12:00:00,32750,0,10.505375
30/08/2019,12:00:00,32760,0,9.622375
30/08/2019,12:00:00,32770,0,10.8795625
30/08/2019,12:00:00,32780,0,9.601
30/08/2019,12:00:00,32790,0,10.2066875
30/08/2019,12:00:00,32800,0,9.6248125
30/08/2019,12:00:00,32810,0,10.872875
30/08/2019,12:00:00,32820,0,10.79
30/08/2019,12:00:00,32830,0,11.662
30/08/2019,12:00:00,32840,0,11.5603125
30/08/2019,12:00:00,32850,0,11.089625
30/08/2019,12:00:00,32860,0,11.3460625
30/08/2019,12:00:00,32870,0,10.396375
30/08/2019,12:00:00,32880,0,9.605125
30/08/2019,12:00:00,32890,0,10.8209375
30/08/2019,12:00:00,32900,0,11.368875
30/08/2019,12:00:00,32910,0,11.08625
30/08/2019,12:00:00,32920,0,10.3363125
30/08/2019,12:00:00,32930,0,11.377875
30/08/2019,12:00:00,32940,0,12.35425
30/08/2019,12:00:00,32950,0,9.293125
30/08/2019,12:00:00,32960,400,2.261125
30/08/2019,12:00:00,32970,400,1.6705625
30/08/2019,12:00:00,32980,400,1.532625
30/08/2019,12:00:00,32990,400,1.0695
30/08/2019,12:00:00,33000,400,1.208625
30/08/2019,12:00:00,33010,400,1.6661875
30/08/2019,12:00:00,33020,400,1.412125
30/08/2019,12:00:00,33030,400,2.6558125
30/08/2019,12:00:00,33040,400,1.752875
30/08/2019,12:00:00,33050,400,1.8404375
30/08/2019,12:00:00,33060,400,2.3079375
30/08/2019,12:00:00,33070,0,2.5783125
30/08/2019,12:00:00,33080,0,3.5870625
30/08/2019,12:00:00,33090,0,7.1355625
30/08/2019,12:00:00,33100,0,7.787625
30/08/2019,12:00:00,33110,0,8.2919375
30/08/2019,12:00:00,33120,0,7.8869375
30/08/2019,12:00:00,33130,0,9.18775
30/08/2019,12:00:00,33140,0,9.6804375
30/08/2019,12:00:00,33150,0,10.408375
30/08/2019,12:00:00,33160,0,10.238
30/08/2019,12:00:00,33170,0,9.5029375
30/08/2019,12:00:00,33180,0,9.3684375
30/08/2019,12:00:00,33190,0,9.75325
30/08/2019,12:00:00,33200,0,10.741375
30/08/2019,12:00:00,33210,0,9.569125
30/08/2019,12:00:00,33220,0,10.019375
30/08/2019,12:00:00,33230,0,10.164125
30/08/2019,12:00:00,33240,0,10.5779375
30/08/2019,12:00:00,33250,0,9.939875
30/08/2019,12:00:00,33260,0,10.093125
30/08/2019,12:00:00,33270,0,10.2871875
30/08/2019,12:00:00,33280,0,10.772875
30/08/2019,12:00:00,33290,0,11.174625
30/08/2019,12:00:00,33300,0,11.644625
30/08/2019,12:00:00,33310,0,11.235
30/08/2019,12:00:00,33320,0,11.7999375
30/08/2019,12:00:00,33330,0,10.5488125
30/08/2019,12:00:00,33340,500,6.69825
30/08/2019,12:00:00,33350,500,1.4365625
30/08/2019,12:00:00,33360,500,1.5951875
30/08/2019,12:00:00,33370,500,1.067875
30/08/2019,12:00:00,33380,500,1.212375
30/08/2019,12:00:00,33390,500,1.2875625
30/08/2019,12:00:00,33400,500,0.925125
30/08/2019,12:00:00,33410,500,1.226125
30/08/2019,12:00:00,33420,500,1.7874375
30/08/2019,12:00:00,33430,500,1.6929375
30/08/2019,12:00:00,33440,500,0.8488125
30/08/2019,12:00:00,33450,500,1.2164375
30/08/2019,12:00:00,33460,0,1.1933125
30/08/2019,12:00:00,33470,0,4.065625
30/08/2019,12:00:00,33480,0,6.3279375
30/08/2019,12:00:00,33490,0,6.8210625
30/08/2019,12:00:00,33500,0,7.987875
30/08/2019,12:00:00,33510,0,7.986875
30/08/2019,12:00:00,33520,0,8.193875
30/08/2019,12:00:00,33530,0,8.60025
30/08/2019,12:00:00,33540,0,7.90075
30/08/2019,12:00:00,33550,0,9.1358125
30/08/2019,12:00:00,33560,0,8.502375
30/08/2019,12:00:00,33570,0,7.883125
30/08/2019,12:00:00,33580,0,8.5673125
30/08/2019,12:00:00,33590,0,9.7770625
30/08/2019,12:00:00,33600,0,8.5965
30/08/2019,12:00:00,33610,0,8.196375
30/08/2019,12:00:00,33620,0,8.7333125
30/08/2019,12:00:00,33630,0,9.1996875
30/08/2019,12:00:00,33640,0,9.5705625
30/08/2019,12:00:00,33650,0,9.2371875
30/08/2019,12:00:00,33660,0,8.82275
30/08/2019,12:00:00,33670,0,9.06575
30/08/2019,12:00:00,33680,0,9.0366875
30/08/2019,12:00:00,33690,0,10.68525
30/08/2019,12:00:00,33700,0,10.146375
30/08/2019,12:00:00,33710,0,10.1490625
30/08/2019,12:00:00,33720,0,11.08475
30/08/2019,12:00:00,33730,0,2.8579375
30/08/2019,12:00:00,33740,440,0.6778125
30/08/2019,12:00:00,33750,440,0.892875
30/08/2019,12:00:00,33760,440,0.8685
30/08/2019,12:00:00,33770,440,1.1068125
30/08/2019,12:00:00,33780,440,0.7451875
30/08/2019,12:00:00,33790,440,0.97
30/08/2019,12:00:00,33800,440,1.064
30/08/2019,12:00:00,33810,440,1.199625
30/08/2019,12:00:00,33820,440,1.4604375
30/08/2019,12:00:00,33830,440,1.262375
30/08/2019,12:00:00,33840,440,1.424875
30/08/2019,12:00:00,33850,0,2.572375
30/08/2019,12:00:00,33860,0,5.0571875
30/08/2019,12:00:00,33870,0,6.5069375
30/08/2019,12:00:00,33880,0,7.7401875
30/08/2019,12:00:00,33890,0,7.3450625
30/08/2019,12:00:00,33900,0,6.8745
